@ Capacidad resistente de las secciones según EN 1993-1-1:2005
@ ------------------------------------------------------------
@
@ 2016-02-05 Pedro Biel
@
@ Unidades en [kN]; [kNm]
@
@ Perfil; Nominal; N.plRd_S235; N.plRd_S275; N.plRd_S275; M.elyRd_S235; M.elyRd_S275; M.elyRd_S355; M.elzRd_S235; M.elzRd_S275; M.elzRd_S355; M.plyRd_S235; M.plyRd_S275; M.plyRd_S355; M.plzRd_S235; M.plzRd_S275; M.plzRd_S355; V.plyRd_S235; V.plyRd_S275; V.plyRd_S355; V.plzRd_S235; V.plzRd_S275; V.plzRd_S355
@
IPEA,200,552.25,646.25,646.25,38.07,44.55,57.51,5.499,6.435,8.307,42.77,50.05,64.61,8.5775,10.0375,12.9575,189.9482385633869,222.27985363800593,286.94308378724406,156.02891024849637,182.58702263121916,235.70324739666472
IPE,200,669.75,783.75,783.75,45.59,53.35,68.87,6.6975,7.8375,10.1175,51.935,60.775,78.455,10.481,12.265,15.833,230.6514325412555,269.91125084615004,348.43088745593917,189.9482385633869,222.27985363800593,286.94308378724406
IPEO,200,752.0,880.0,880.0,51.465,60.225,77.745,7.7785,9.1025,11.7505,58.515,68.475,88.395,12.1965,14.2725,18.4245,262.94263309703126,307.69882596461105,397.2112116997706,210.2998355523212,246.09555224207799,317.6869856215916
IPEAA,220,634.5,742.5,742.5,48.175,56.375,72.775,7.0265,8.2225,10.6145,54.05,63.25,81.65,10.9275,12.7875,16.5075,220.88266598656705,258.4797155161955,333.67381457545235,173.66696097223945,203.22729475474827,262.347962319766
IPEA,220,665.05,778.25,778.25,50.29,58.85,75.97,7.332,8.58,11.076,56.4,66.0,85.2,11.3975,13.3375,17.2175,229.83736866169815,268.95862290198716,347.2011313825653,184.5211460330044,215.92900067692003,278.74470996475134
IPE,220,784.9,918.5,918.5,59.22,69.3,89.46,8.7655,10.2575,13.241499999999998,66.975,78.375,101.175,13.6535,15.9775,20.6255,274.6108820373536,321.3531598309457,414.83771541812996,215.72692808270367,252.4464052031639,325.88535944408426
IPEO,220,878.9,1028.5,1028.5,66.27,77.55,100.11,10.058,11.77,15.193999999999999,75.435,88.275,113.955,15.721500000000002,18.3975,23.749500000000005,309.9955253354474,362.7607211372257,468.29111274078224,240.14884446942483,281.02524352805034,362.7780416453014
IPEAA,240,744.95,871.75,871.75,62.745,73.425,94.785,9.071,10.615,13.703,70.03,81.95,105.79,14.1,16.5,21.3,260.5004414583592,304.84094213212245,393.52194347964894,207.58628928712997,242.92012576153508,313.5877987103453
IPEA,240,782.55,915.75,915.75,65.33,76.45,98.69,9.4,11.0,14.2,73.32,85.8,110.76,14.664,17.16,22.152,270.26920801304766,316.27247746207706,408.2790163601358,221.15402061308615,258.79725816424974,334.083733266577
IPE,240,918.85,1075.25,1075.25,76.14,89.1,115.02,11.1155,13.0075,16.7915,86.245,100.925,130.285,17.3665,20.3225,26.234500000000004,319.11304078648993,373.43015411184996,482.06438076257,259.14366832576354,303.25322889185094,391.4723500240258
IPEO,240,1026.95,1201.75,1201.75,84.835,99.275,128.155,12.6665,14.8225,19.1345,96.35,112.75,145.55,19.834,23.21,29.962000000000003,357.536855901598,418.39419307633807,540.1088674258183,290.3494503754628,339.7706334180948,438.6129995033587
IPEA,270,921.2,1078.0,1078.0,86.48,101.2,130.64,12.455,14.575,18.815,97.055,113.575,146.615,19.3405,22.6325,29.2165,318.70600884671126,372.95384013976854,481.44950272588295,255.07334892797667,298.4900891710365,385.32356965715627
IPE,270,1078.65,1262.25,1262.25,100.815,117.975,152.295,14.617,17.105,22.081,113.74,133.1,171.82,22.795,26.675,34.435,373.6553207168339,437.2562263707631,564.4580376786214,299.8468623036322,350.88462609999505,452.960153692721
IPEO,270,1264.3,1479.5,1479.5,119.145,139.425,179.985,17.7425,20.7625,26.8025,135.125,158.125,204.125,27.73,32.45,41.89,450.23159632053074,526.8667616516848,680.1370923139932,341.9068294140964,400.10373654841067,516.4975508170393
IPEA,300,1092.75,1278.75,1278.75,113.505,132.825,171.465,16.262,19.03,24.566,127.37,149.05,192.41,25.145,29.425,37.985,374.46938459639125,438.208854314926,565.6877937519954,302.5604085688234,354.060052580538,457.0593406039673
IPE,300,1264.3,1479.5,1479.5,130.895,153.175,197.735,18.9175,22.1375,28.5775,147.58,172.7,222.94,29.375,34.375,44.375,435.52417556319426,509.6559501271422,657.9194992550381,348.6906950770745,408.04230274976806,526.745518095155
IPEO,300,1475.8,1727.0,1727.0,154.63,180.95,233.59,23.0535,26.9775,34.8255,174.84,204.6,264.12,35.955,42.075,54.315,523.8229710325171,612.9843278040095,791.307041346994,394.82098158532557,462.02455291899804,596.4316955863429
IPEA,330,1285.45,1504.25,1504.25,147.11,172.15,222.23,20.116,23.54,30.387999999999998,164.97,193.05,249.21,31.255,36.575,47.215,434.1674024305986,508.06823688687075,655.8699057994149,366.32874580081756,428.6825748732972,553.3902330182564
IPE,330,1471.1,1721.5,1721.5,167.555,196.075,253.115,23.1475,27.0875,34.9675,188.94,221.1,285.42,36.19,42.35,54.67,499.2925127951884,584.2784724199013,754.250391669327,417.88612483945116,489.01567800361306,631.2747843319369
IPEO,330,1706.1,1996.5,1996.5,195.755,229.075,295.715,27.965,32.725,42.245,221.605,259.325,334.765,43.475,50.875,65.675,593.4525681973244,694.4657712947413,896.4921774895753,473.51382327587163,554.1119208547434,715.3081160124868
IPEA,360,1504.0,1760.0,1760.0,190.82,223.3,288.26,26.085,30.525,39.405,213.145,249.425,321.985,40.42,47.3,61.06,530.4982948448876,620.7958769461451,801.3910411486602,404.3183935134949,473.1385456008983,610.7788497757051
IPE,360,1708.45,1999.25,1999.25,212.44,248.6,320.92,28.905,33.825,43.665,239.465,280.225,361.745,44.885,52.525,67.805,585.8546386547889,685.5745771492211,885.0144541380854,476.22736954106284,557.2873473352863,719.4073029237331
IPEO,360,1976.35,2312.75,2312.75,246.045,287.925,371.685,34.31,40.15,51.83,278.71,326.15,421.03,53.345,62.425,80.585,686.0930376909535,802.8748313404774,1036.4384186395257,545.4227993034394,638.2607225891313,823.9365691605151
IPEA,400,1717.85,2010.25,2010.25,240.17,281.05,362.81,30.55,35.75,46.15,268.84,314.6,406.12,47.47,55.55,71.71,586.1259932813081,685.8921197972754,885.4243728292101,485.7247814692322,568.4013400171866,733.7544571130953
IPE,400,1985.75,2323.75,2323.75,272.6,319.0,411.8,34.31,40.15,51.83,307.145,359.425,463.985,53.815,62.975,81.295,659.3917424414716,771.6286347719349,996.1024194328614,579.3421276183301,677.9535535959182,875.1764055510943
IPEO,400,2265.4,2651.0,2651.0,311.14,364.1,470.02,40.42,47.3,61.06,352.97,413.05,533.21,63.215,73.975,95.495,765.4914014104492,895.7878101611639,1156.3806276625935,651.251103645898,762.1023553303061,983.8048586991223
IPEV,400,2514.5,2942.5,2942.5,347.095,406.175,524.335,45.59,53.35,68.87,395.035,462.275,596.755,71.44,83.6,107.92,864.2644854634103,1011.373334052927,1305.5910312319604,712.3058946127009,833.5494511425222,1076.036564202165
IPEA,450,2011.6,2354.0,2354.0,312.785,366.025,472.505,37.13,43.45,56.09,351.09,410.85,530.37,57.81,67.65,87.33,675.4016654060999,790.3636510071382,1020.2876222092149,573.9150350879474,671.6027006348322,866.9780317286015
IPE,450,2321.8,2717.0,2717.0,352.5,412.5,532.5,41.36,48.4,62.48,399.97,468.05,604.21,64.86,75.9,97.98,752.7377339640503,880.8633057026121,1137.1144491797354,690.5975244911708,808.1460392981787,1043.2430689121943
IPEO,450,2773.0,3245.0,3245.0,421.825,493.625,637.225,50.995,59.675,77.035,480.81,562.65,726.33,80.135,93.775,121.055,916.9615539334243,1073.040116305071,1385.1972410483643,805.9232407617986,943.1016647212537,1217.458512640164
IPEV,450,3102.0,3630.0,3630.0,471.88,552.2,712.84,58.045,67.925,87.685,540.735,632.775,816.855,91.415,106.975,138.095,1031.7988318763175,1207.4241649616483,1558.6748311323095,903.6109063086833,1057.4170180207998,1365.029241445032
IPEA,500,2373.5,2777.5,2777.5,406.08,475.2,613.44,45.59,53.35,68.87,457.31,535.15,690.83,70.97,83.05,107.21,786.9284169054599,920.8736793574532,1188.7642042614395,683.8136588281928,800.2074730968213,1032.9951016340785
IPE,500,2726.0,3190.0,3190.0,453.55,530.75,685.15,50.29,58.85,75.97,515.59,603.35,778.87,78.96,92.4,119.28,868.3348048611972,1016.1364737737415,1311.7398115988299,812.7071064247768,951.040230922611,1227.7064799182797
IPEO,500,3219.5,3767.5,3767.5,536.74,628.1,810.82,61.1,71.5,92.3,614.055,718.575,927.615,96.115,112.475,145.195,1041.4590565803985,1218.7286832323812,1573.2679365363467,952.4547390821257,1114.5746946705726,1438.8146058474663
IPEV,500,3856.35,4512.75,4512.75,646.485,756.525,976.605,75.2,88.0,113.6,744.48,871.2,1124.64,118.91,139.15,179.63,1273.1959076277303,1489.9101046707483,1923.3384987567847,1127.4784731869609,1319.3897026655923,1703.2121616228553
IPEA,550,2749.5,3217.5,3217.5,515.355,603.075,778.515,54.52,63.8,82.36,581.625,680.625,878.625,85.07,99.55,128.51,894.6562036335523,1046.938110635008,1351.5019246379193,818.1341989551593,957.391083883697,1235.9048537407725
IPE,550,3149.0,3685.0,3685.0,573.4,671.0,866.2,59.69,69.85,90.17,654.945,766.425,989.385,94.235,110.275,142.355,980.1329109870761,1146.9640447721106,1480.626312342179,980.9469748666337,1147.9166727162735,1481.8560684155532
IPEO,550,3666.0,4290.0,4290.0,669.045,782.925,1010.685,71.44,83.6,107.92,766.805,897.325,1158.365,113.035,132.275,170.755,1162.049052605497,1359.8446360277096,1755.4358028721338,1122.0513806565782,1313.0388497045064,1695.013787800363
IPEV,550,4747.0,5555.0,5555.0,849.76,994.4,1283.68,92.825,108.625,140.225,987.94,1156.1,1492.42,148.52,173.8,224.36,1477.0375030688963,1728.4481418891341,2231.269419529609,1478.8827145292266,1730.6074318959031,2234.056866629257
IPEA,600,3219.5,3767.5,3767.5,652.83,763.95,986.19,66.505,77.825,100.465,738.135,863.775,1115.055,103.87,121.55,156.91,1044.715312098628,1222.5391950090327,1578.186960829842,951.09796594953,1112.986981430301,1436.7650123918431
IPE,600,3666.0,4290.0,4290.0,721.45,844.25,1089.85,72.38,84.7,109.34,825.32,965.8,1246.76,114.21,133.65,172.53,1134.262338849939,1327.3282688669497,1713.460128900971,1136.97588511513,1330.5036953474926,1717.5593158122178
IPEO,600,4629.5,5417.5,5417.5,911.565,1066.725,1377.045,94.94,111.1,143.42,1050.685,1229.525,1587.205,150.4,176.0,227.2,1458.8024721668112,1707.1092759398857,2203.722883486034,1411.0440578994453,1651.2217698823297,2131.5771938480984
IPEV,600,5494.3,6429.5,6429.5,1076.535,1259.775,1626.255,114.68,134.2,173.24,1251.14,1464.1,1890.02,183.3,214.5,276.9,1732.3279356980886,2027.1922651786142,2616.9209241396657,1682.3986844185697,1968.7644179366239,2541.4958849727327
IPE,750x134,4018.5,4702.5,4702.5,944.23,1104.95,1426.39,85.07,99.55,128.51,1091.34,1277.1,1648.62,133.95,156.75,202.35,1110.383131716256,1299.3845158381719,1677.3872840820036,1297.0751147614133,1517.8538576995263,1959.4113435757522
IPE,750x147,4418.0,5170.0,5170.0,1036.585,1213.025,1565.905,93.765,109.725,141.645,1200.85,1405.25,1814.05,148.285,173.525,224.005,1222.4525924686543,1430.5296294845953,1846.6837035164776,1424.6117892254017,1667.0989022850445,2152.07312840433
IPE,750x173,5193.5,6077.5,6077.5,1269.47,1485.55,1917.71,121.025,141.625,182.825,1461.23,1709.95,2207.39,190.35,222.75,287.55,1564.9564020610928,1831.3319598587254,2364.083075453991,1573.8568338109199,1841.7473587149063,2377.528408522879
IPE,750x196,5898.5,6902.5,6902.5,1466.635,1716.275,2215.555,143.35,167.75,216.55,1685.89,1972.85,2546.77,225.365,263.725,340.445,1847.1652136409818,2161.5763138351913,2790.398514223611,1723.101878396438,2016.3958151447682,2602.9836886414278
IPE,750x220,6596.45,7719.25,7719.25,1678.605,1964.325,2535.765,166.8265,195.2225,252.0145,1926.53,2254.45,2910.29,261.555,306.075,395.115,2165.4099196226107,2533.990331473268,3271.1511551745816,1849.2817797278312,2164.053146490015,2793.595880014383
HEAA,100,366.6,429.0,429.0,12.2153,14.2945,18.452899999999996,4.326350000000001,5.06275,6.53555,13.7146,16.049,20.7178,6.683400000000001,7.821,10.096200000000001,149.24504458551826,174.64845642986182,225.45528011854884,83.44154765463067,97.64436427669547,126.04999752082506
HEA,100,498.2,583.0,583.0,17.0986,20.009,25.829800000000002,6.288600000000001,7.359,9.4998,19.507350000000002,22.82775,29.468550000000004,9.6679,11.3135,14.604700000000001,217.0837012152993,254.03411844343537,327.93495289970747,102.57204882422892,120.03112096452321,154.94926524511175
HEB,100,611.0,715.0,715.0,21.12885,24.72525,31.91805,7.860750000000001,9.19875,11.874750000000002,24.487,28.655,36.991,12.0837,14.1405,18.2541,271.3546265191241,317.5426480542942,409.9186911246343,122.65229118664408,143.52927692054095,185.2832483883347
HEC,100,923.55,1080.75,1080.75,32.4065,37.9225,48.9545,12.520800000000001,14.652,18.9144,38.963,45.595,58.85900000000001,19.2888,22.572,29.138399999999997,419.24289797204676,490.6033912438846,633.32437778756,181.6719224545536,212.59480287234996,274.44056370794266
HEM,100,1250.2,1463.0,1463.0,44.744,52.36,67.592,17.697850000000003,20.71025,26.735049999999998,55.413,64.845,83.709,27.3305,31.9825,41.2865,575.2718082205431,673.1904138751037,869.0276251842248,244.76187312024996,286.4234685449734,369.74665939442013
HEAA,120,437.1,511.5,511.5,17.82475,20.85875,26.926749999999995,6.22045,7.27925,9.39685,19.7682,23.133,29.8626,9.545699999999998,11.1705,14.420099999999998,179.09405350262193,209.57814771583418,270.5463361422586,93.61734614909781,109.5522135787315,141.42194843799885
HEA,120,594.55,695.75,695.75,24.9805,29.2325,37.7365,9.0428,10.582,13.6604,28.0825,32.8625,42.4225,13.82975,16.18375,20.89175,260.5004414583592,304.84094213212245,393.52194347964894,114.78300701758951,134.32054012696648,173.39560634572032
HEB,120,799.0,935.0,935.0,33.8635,39.6275,51.1555,12.436200000000001,14.553,18.786600000000004,38.822,45.43,58.645999999999994,19.02795,22.26675,28.744349999999997,358.18810700524386,419.15629543166835,541.0926722845172,148.70233533248003,174.01337113375322,224.63544273629964
HEC,120,1172.65,1372.25,1372.25,50.196,58.74,75.828,19.0162,22.253,28.7266,59.4315,69.5475,89.7795,29.187,34.155,44.091,534.0259049896363,624.923931370851,806.7199841332803,215.86260539596324,252.60517652719105,326.09031878964663
HEM,120,1560.4,1826.0,1826.0,67.727,79.255,102.311,26.226,30.69,39.618,82.391,96.415,124.46300000000001,40.326,47.19,60.918,718.0043417696024,840.2178467516624,1084.6448567157827,286.9575175439737,335.8013503174161,433.48901586430077
HEAA,140,540.5,632.5,632.5,26.414,30.91,39.902,9.2261,10.7965,13.937299999999999,29.093,34.045,43.949,14.083549999999999,16.48075,21.27515,227.93788627606426,266.73582436560713,344.3317005446928,107.45643210157316,125.74688862950049,162.32780168535518
HEA,140,737.9,863.5,863.5,36.519,42.735,55.167,13.070699999999999,15.2955,19.745099999999997,40.7725,47.7125,61.5925,19.93975,23.33375,30.121749999999995,322.9120055577577,377.87575118461007,487.80324243831484,137.3054410186768,160.67657991547284,207.41885770906498
HEB,140,1010.5,1182.5,1182.5,50.666,59.29,76.538,18.4522,21.593,27.874599999999997,57.669,67.485,87.117,28.153,32.945,42.529,455.8757725521285,533.4716487312143,688.6634010893856,177.46592574350717,207.6728918275084,268.0868239955108
HEC,140,1445.25,1691.25,1691.25,72.991,85.415,110.26300000000002,27.2835,31.9275,41.2155,85.493,100.045,129.149,41.7595,48.8675,63.083499999999994,659.6630970679906,771.9461774199892,996.5123381239858,252.63115728930455,295.63220533854786,381.6343014370346
HEM,140,1894.1,2216.5,2216.5,96.679,113.135,146.047,36.848,43.12,55.66400000000001,116.043,135.795,175.299,56.5175,66.1375,85.3775,871.5910603794267,1019.9469855503928,1316.6588358923252,331.8667082328888,388.3546585704018,501.3305592454279
HEAA,160,714.4,836.0,836.0,40.749,47.685,61.557,14.062400000000002,16.456,21.2432,44.744,52.36,67.592,21.4696,25.124,32.4328,303.91718170141905,355.64776582080947,459.1089340595904,140.8330511634254,164.80463434017867,212.7478006936852
HEA,160,911.8,1067.0,1067.0,51.7235,60.5275,78.1355,18.08325,21.16125,27.31725,57.5985,67.4025,87.0105,27.636,32.34,41.748,390.75066218753875,457.2614131981836,590.2829152194734,179.2297308158815,209.73691903986133,270.751295487821
HEB,160,1276.05,1493.25,1493.25,73.2025,85.6625,110.5825,26.132,30.58,39.476,83.19,97.35,125.67,39.95,46.75,60.35,564.4176231597783,660.4887079529319,852.6308775392393,238.65639402356965,279.2787589637518,360.52348884411583
HEC,160,1771.9,2073.5,2073.5,102.413,119.845,154.709,37.553,43.945,56.729000000000006,119.286,139.59,180.198,57.5515,67.3475,86.9395,796.1544742071102,931.670129391299,1202.7014397596772,326.30393838924675,381.84503428528876,492.9272260773728
HEM,160,2281.85,2670.25,2670.25,133.1275,155.7875,201.1075,49.7965,58.2725,75.2245,158.531,185.515,239.483,76.4925,89.5125,115.5525,1036.0319640500159,1212.3778302712951,1565.0695627138537,418.0218021527106,489.1744493276402,631.4797436774991
HEAA,180,857.75,1003.75,1003.75,55.366,64.79,83.638,19.06085,22.30525,28.79405,60.677,71.005,91.661,29.046,33.99,43.878,366.32874580081756,428.6825748732972,553.3902330182564,164.98361292362748,193.06593001701088,249.23056420377765
HEA,180,1064.55,1245.75,1245.75,68.996,80.74,104.22800000000001,24.1345,28.2425,36.4585,76.3515,89.3475,115.33949999999999,36.7775,43.0375,55.5575,464.01641134770233,542.9979281728431,700.9609618231248,196.32507228658633,229.74210586728185,296.57617302867294
HEB,180,1534.55,1795.75,1795.75,100.0395,117.0675,151.1235,35.579,41.635,53.747,113.129,132.385,170.897,54.285,63.525,82.005,683.8136588281928,800.2074730968213,1032.9951016340785,274.6108820373536,321.3531598309457,414.83771541812996
HEC,180,2091.5,2447.5,2447.5,137.1225,160.4625,207.1425,49.9375,58.4375,75.4375,158.625,185.625,239.625,76.3515,89.3475,115.33949999999999,943.5000364069947,1104.0957872847807,1425.2872890403537,370.39906519860443,433.44571459411156,559.5390133851258
HEM,180,2662.55,3115.75,3115.75,175.8505,205.7825,265.6465,65.189,76.285,98.47699999999999,207.599,242.935,313.607,99.922,116.93,150.946,1211.32705278137,1417.5103809143693,1829.8770371803676,470.12189044438253,550.1426377540647,710.184132373429
HEAA,200,1036.35,1212.75,1212.75,74.401,87.065,112.39300000000001,25.098,29.37,37.914,81.5685,95.4525,123.22050000000002,38.352,44.88,57.93599999999999,434.1674024305986,508.06823688687075,655.8699057994149,209.62144898602338,245.3016956219423,316.66218889378
HEA,200,1264.3,1479.5,1479.5,91.321,106.865,137.953,31.396,36.74,47.428,100.9325,118.1125,152.4725,47.893,56.045,72.349,542.7092530382482,635.0852961085884,819.8373822492686,245.30458237328816,287.0585538410819,370.5664967766694
HEB,200,1835.35,2147.75,2147.75,133.856,156.64,202.208,47.0705,55.0825,71.1065,150.9875,176.6875,228.0875,71.863,84.095,108.559,814.0638795573724,952.6279441628825,1229.756073373903,336.88676882349256,394.2291975594062,508.9140550312335
HEC,200,2453.4,2871.0,2871.0,179.7045,210.2925,271.4685,64.6955,75.7075,97.7315,206.941,242.165,312.613,98.935,115.775,149.455,1101.699783667644,1289.2231511004343,1664.2698859660154,444.75023286484446,520.4524001609882,671.8567347532756
HEM,200,3085.55,3610.75,3610.75,227.339,266.035,343.427,83.3075,97.4875,125.8475,266.725,312.125,402.925,127.65200000000002,149.38,192.83600000000004,1397.4763265734894,1635.3446374796151,2111.081259291867,556.6840163039832,651.4387424833845,840.9481948421874
HEAA,220,1210.25,1416.25,1416.25,95.6215,111.8975,144.4495,32.2655,37.7575,48.74150000000001,104.6925,122.5125,158.1525,49.1855,57.5575,74.3015,507.4331515907621,593.8047518615301,766.5479524030662,239.1991032766079,279.91384425986035,361.3433262263651
HEA,220,1511.05,1768.25,1768.25,121.07200000000002,141.68,182.89600000000002,41.7595,48.8675,63.083499999999994,133.5975,156.3375,201.8175,63.59100000000001,74.415,96.06300000000002,656.6781961762804,768.4532082913919,992.003232521615,280.44500650751485,328.1803267641131,423.65096727730963
HEB,220,2138.5,2502.5,2502.5,172.8425,202.2625,261.1025,60.7475,71.0875,91.7675,194.345,227.425,293.585,92.5665,108.3225,139.8345,955.1682853473169,1117.7501211511155,1442.913792758713,378.8110586206973,443.2895366837947,572.2464928099896
HEC,220,2817.65,3297.25,3297.25,228.467,267.355,345.131,81.9445,95.8925,123.7885,261.79,306.35,395.47,125.114,146.41,189.002,1270.7537159890583,1487.0522208382597,1919.6492305366621,494.8151614576228,579.0390187270054,747.4867332657707
HEM,220,3510.9,4108.5,4108.5,285.995,334.675,432.035,104.2225,121.9625,157.4425,333.465,390.225,503.745,159.471,186.615,240.903,1594.4797854263734,1865.8805999670326,2408.6822290483515,614.7539063790757,719.3928691670035,928.6707947428591
HEAA,240,1419.4,1661.0,1661.0,122.435,143.275,184.955,40.6785,47.6025,61.4505,134.091,156.915,202.563,62.13399999999999,72.71,93.86199999999998,586.1259932813081,685.8921197972754,885.4243728292101,292.2489327610966,341.9934319544749,441.4824303412312
HEA,240,1804.8,2112.0,2112.0,158.6485,185.6525,239.6605,54.2145,63.4425,81.8985,174.981,204.765,264.333,82.6495,96.7175,124.8535,781.5013243750775,914.5228263963672,1180.5658304389467,341.63547478757727,399.78619390035635,516.0876321259145
HEB,240,2491.0,2915.0,2915.0,220.5005,258.0325,333.0965,76.8215,89.8975,116.04949999999998,247.455,289.575,373.815,117.124,137.06,176.932,1107.1268761980264,1295.5740040615203,1672.468259788508,450.85571196152466,527.5971097422098,681.07990530358
HEC,240,3576.7,4185.5,4185.5,319.365,373.725,482.445,114.4685,133.9525,172.9205,367.54,430.1,555.22,174.793,204.545,264.049,1622.1579573313243,1898.2699500685708,2450.4939355430643,628.8643469580702,735.9050868658268,949.98656668134
